x_demo_m,y_demo_m,z_top_demo_m
-187.247,65.81539130434783,423.97793332286733
-175.3669275362319,65.81539130434783,425.47732728394215
-163.48685507246378,65.81539130434783,427.0631787795298
-151.60678260869568,65.81539130434783,428.73142749295965
-139.72671014492755,65.81539130434783,430.47765431117506
-127.84663768115945,65.81539130434783,432.297100567637
-115.96656521739133,65.81539130434783,434.18468876380547
-104.08649275362322,65.81539130434783,436.1350446789649
-92.2064202898551,65.81539130434783,438.14252077211825
-80.32634782608699,65.81539130434783,440.201220774047
-68.44627536231887,65.81539130434783,442.30502536245086
-56.566202898550756,65.81539130434783,444.4476188083659
-44.686130434782655,65.81539130434783,446.6225164778303
-32.806057971014525,65.81539130434783,448.82309306904205
-20.925985507246423,65.81539130434783,451.0426114620506
-9.045913043478294,65.81539130434783,453.27425205535803
2.834159420289808,65.81539130434783,455.5111424616833
14.71423188405791,65.81539130434783,457.74638743358094
26.59430434782604,65.81539130434783,459.9730988886041
38.47437681159414,65.81539130434783,462.18442590326686
50.35444927536227,65.81539130434783,464.37358454519966
62.23452173913037,65.81539130434783,466.5338874135938
74.1145942028985,65.81539130434783,468.6587727593011
85.9946666666666,65.81539130434783,470.7418330577882
97.8747391304347,65.81539130434783,472.776842910523
109.7548115942028,65.81539130434783,474.75778615329887
121.63488405797096,65.81539130434783,476.6788820534542
133.51495652173907,65.81539130434783,478.53461048191093
145.39502898550717,65.81539130434783,480.3197359504233
157.27510144927527,65.81539130434783,482.0293304093649
169.15517391304343,65.81539130434783,483.6587947067833
181.03524637681153,65.81539130434783,485.20387861527934
192.91531884057963,65.81539130434783,486.6606993395032
204.79539130434773,65.81539130434783,488.0257584236789
216.67546376811583,65.81539130434783,489.29595698553214
228.555536231884,65.81539130434783,490.4686092102868
240.4356086956521,65.81539130434783,491.54145404597034
252.3156811594202,65.81539130434783,492.51266504910177
264.1957536231883,65.81539130434783,493.3808583378886
276.07582608695645,65.81539130434783,494.14509861830163
287.95589855072456,65.81539130434783,494.80490325678664
299.83597101449266,65.81539130434783,495.3602443818788
311.71604347826076,65.81539130434783,495.81154900556817
323.59611594202886,65.81539130434783,496.1596971638878
335.476188405797,65.81539130434783,496.4060180848216
347.3562608695651,65.81539130434783,496.55228440021807
359.2363333333332,65.81539130434783,496.60070442691404
371.1164057971013,65.81539130434783,496.55391255068116
382.9964782608694,65.81539130434783,496.4149577548662
394.8765507246375,65.81539130434783,496.18729034367817
406.7566231884056,65.81539130434783,495.874746917935
418.63669565217384,65.81539130434783,495.4815336686922
430.51676811594194,65.81539130434783,495.0122080615012
442.39684057971004,65.81539130434783,494.47165899105306
454.27691304347815,65.81539130434783,493.8650854926224
466.15698550724625,65.81539130434783,493.1979741030139
478.03705797101435,65.81539130434783,492.4760749695904
489.91713043478245,65.81539130434783,491.70537681141667
501.79720289855055,65.81539130434783,490.8920808415498
513.6772753623186,65.81539130434783,490.0425737640291
525.5573478260869,65.81539130434783,489.1633999631523
537.437420289855,65.81539130434783,488.2612330061364
549.3174927536231,65.81539130434783,487.3428465832551
561.1975652173912,65.81539130434783,486.41508501199405
573.0776376811593,65.81539130434783,485.4848334336607
584.9577101449274,65.81539130434783,484.558987832229
596.8377826086955,65.81539130434783,483.6444250059695
608.7178550724636,65.81539130434783,482.7479726226227
620.5979275362317,65.81539130434783,481.87637948851085
632.478,65.81539130434783,481.0362861610491
-187.247,78.52408695652173,423.8739746058405
-175.3669275362319,78.52408695652173,425.3733685669153
-163.48685507246378,78.52408695652173,426.95922006250294
-151.60678260869568,78.52408695652173,428.6274687759328
-139.72671014492755,78.52408695652173,430.3736955941482
-127.84663768115945,78.52408695652173,432.1931418506102
-115.96656521739133,78.52408695652173,434.0807300467786
-104.08649275362322,78.52408695652173,436.03108596193806
-92.2064202898551,78.52408695652173,438.0385620550914
-80.32634782608699,78.52408695652173,440.09726205702015
-68.44627536231887,78.52408695652173,442.201066645424
-56.566202898550756,78.52408695652173,444.3436600913391
-44.686130434782655,78.52408695652173,446.51855776080345
-32.806057971014525,78.52408695652173,448.7191343520152
-20.925985507246423,78.52408695652173,450.9386527450238
-9.045913043478294,78.52408695652173,453.1702933383312
2.834159420289808,78.52408695652173,455.40718374465644
14.71423188405791,78.52408695652173,457.6424287165541
26.59430434782604,78.52408695652173,459.86914017157727
38.47437681159414,78.52408695652173,462.08046718624
50.35444927536227,78.52408695652173,464.2696258281728
62.23452173913037,78.52408695652173,466.42992869656695
74.1145942028985,78.52408695652173,468.55481404227424
85.9946666666666,78.52408695652173,470.63787434076136
97.8747391304347,78.52408695652173,472.67288419349615
109.7548115942028,78.52408695652173,474.653827436272
121.63488405797096,78.52408695652173,476.57492333642733
133.51495652173907,78.52408695652173,478.4306517648841
145.39502898550717,78.52408695652173,480.21577723339647
157.27510144927527,78.52408695652173,481.92537169233805
169.15517391304343,78.52408695652173,483.55483598975644
181.03524637681153,78.52408695652173,485.0999198982525
192.91531884057963,78.52408695652173,486.55674062247635
204.79539130434773,78.52408695652173,487.92179970665205
216.67546376811583,78.52408695652173,489.1919982685053
228.555536231884,78.52408695652173,490.36465049325994
240.4356086956521,78.52408695652173,491.4374953289435
252.3156811594202,78.52408695652173,492.4087063320749
264.1957536231883,78.52408695652173,493.27689962086174
276.07582608695645,78.52408695652173,494.0411399012748
287.95589855072456,78.52408695652173,494.7009445397598
299.83597101449266,78.52408695652173,495.25628566485193
311.71604347826076,78.52408695652173,495.7075902885413
323.59611594202886,78.52408695652173,496.05573844686097
335.476188405797,78.52408695652173,496.30205936779475
347.3562608695651,78.52408695652173,496.44832568319123
359.2363333333332,78.52408695652173,496.4967457098872
371.1164057971013,78.52408695652173,496.4499538336543
382.9964782608694,78.52408695652173,496.31099903783934
394.8765507246375,78.52408695652173,496.08333162665133
406.7566231884056,78.52408695652173,495.77078820090816
418.63669565217384,78.52408695652173,495.37757495166534
430.51676811594194,78.52408695652173,494.90824934447437
442.39684057971004,78.52408695652173,494.3677002740262
454.27691304347815,78.52408695652173,493.7611267755956
466.15698550724625,78.52408695652173,493.09401538598706
478.03705797101435,78.52408695652173,492.37211625256356
489.91713043478245,78.52408695652173,491.6014180943898
501.79720289855055,78.52408695652173,490.78812212452294
513.6772753623186,78.52408695652173,489.93861504700226
525.5573478260869,78.52408695652173,489.05944124612546
537.437420289855,78.52408695652173,488.1572742891096
549.3174927536231,78.52408695652173,487.23888786622825
561.1975652173912,78.52408695652173,486.3111262949672
573.0776376811593,78.52408695652173,485.38087471663385
584.9577101449274,78.52408695652173,484.45502911520214
596.8377826086955,78.52408695652173,483.54046628894264
608.7178550724636,78.52408695652173,482.64401390559584
620.5979275362317,78.52408695652173,481.772420771484
632.478,78.52408695652173,480.93232744402223
-187.247,91.23278260869564,423.68303084382677
-175.3669275362319,91.23278260869564,425.1824248049016
-163.48685507246378,91.23278260869564,426.7682763004892
-151.60678260869568,91.23278260869564,428.4365250139191
-139.72671014492755,91.23278260869564,430.1827518321345
-127.84663768115945,91.23278260869564,432.00219808859646
-115.96656521739133,91.23278260869564,433.8897862847649
-104.08649275362322,91.23278260869564,435.84014219992434
-92.2064202898551,91.23278260869564,437.8476182930777
-80.32634782608699,91.23278260869564,439.90631829500643
-68.44627536231887,91.23278260869564,442.0101228834103
-56.566202898550756,91.23278260869564,444.15271632932536
-44.686130434782655,91.23278260869564,446.32761399878973
-32.806057971014525,91.23278260869564,448.5281905900015
-20.925985507246423,91.23278260869564,450.74770898301006
-9.045913043478294,91.23278260869564,452.9793495763175
2.834159420289808,91.23278260869564,455.2162399826427
14.71423188405791,91.23278260869564,457.4514849545404
26.59430434782604,91.23278260869564,459.67819640956355
38.47437681159414,91.23278260869564,461.8895234242263
50.35444927536227,91.23278260869564,464.0786820661591
62.23452173913037,91.23278260869564,466.23898493455323
74.1145942028985,91.23278260869564,468.3638702802605
85.9946666666666,91.23278260869564,470.44693057874764
97.8747391304347,91.23278260869564,472.4819404314824
109.7548115942028,91.23278260869564,474.4628836742583
121.63488405797096,91.23278260869564,476.3839795744136
133.51495652173907,91.23278260869564,478.2397080028704
145.39502898550717,91.23278260869564,480.02483347138275
157.27510144927527,91.23278260869564,481.73442793032433
169.15517391304343,91.23278260869564,483.3638922277427
181.03524637681153,91.23278260869564,484.9089761362388
192.91531884057963,91.23278260869564,486.36579686046264
204.79539130434773,91.23278260869564,487.73085594463834
216.67546376811583,91.23278260869564,489.0010545064916
228.555536231884,91.23278260869564,490.1737067312462
240.4356086956521,91.23278260869564,491.2465515669298
252.3156811594202,91.23278260869564,492.2177625700612
264.1957536231883,91.23278260869564,493.085955858848
276.07582608695645,91.23278260869564,493.8501961392611
287.95589855072456,91.23278260869564,494.5100007777461
299.83597101449266,91.23278260869564,495.0653419028382
311.71604347826076,91.23278260869564,495.5166465265276
323.59611594202886,91.23278260869564,495.86479468484725
335.476188405797,91.23278260869564,496.11111560578104
347.3562608695651,91.23278260869564,496.2573819211775
359.2363333333332,91.23278260869564,496.3058019478735
371.1164057971013,91.23278260869564,496.2590100716406
382.9964782608694,91.23278260869564,496.1200552758256
394.8765507246375,91.23278260869564,495.8923878646376
406.7566231884056,91.23278260869564,495.57984443889444
418.63669565217384,91.23278260869564,495.1866311896516
430.51676811594194,91.23278260869564,494.71730558246065
442.39684057971004,91.23278260869564,494.1767565120125
454.27691304347815,91.23278260869564,493.57018301358187
466.15698550724625,91.23278260869564,492.90307162397335
478.03705797101435,91.23278260869564,492.18117249054984
489.91713043478245,91.23278260869564,491.4104743323761
501.79720289855055,91.23278260869564,490.5971783625092
513.6772753623186,91.23278260869564,489.74767128498854
525.5573478260869,91.23278260869564,488.86849748411174
537.437420289855,91.23278260869564,487.96633052709586
549.3174927536231,91.23278260869564,487.04794410421454
561.1975652173912,91.23278260869564,486.1201825329535
573.0776376811593,91.23278260869564,485.18993095462014
584.9577101449274,91.23278260869564,484.2640853531884
596.8377826086955,91.23278260869564,483.3495225269289
608.7178550724636,91.23278260869564,482.4530701435821
620.5979275362317,91.23278260869564,481.5814770094703
632.478,91.23278260869564,480.7413836820085
-187.247,103.94147826086956,423.40966287552084
-175.3669275362319,103.94147826086956,424.90905683659565
-163.48685507246378,103.94147826086956,426.4949083321833
-151.60678260869568,103.94147826086956,428.16315704561316
-139.72671014492755,103.94147826086956,429.90938386382857
-127.84663768115945,103.94147826086956,431.7288301202905
-115.96656521739133,103.94147826086956,433.616418316459
-104.08649275362322,103.94147826086956,435.5667742316184
-92.2064202898551,103.94147826086956,437.57425032477175
-80.32634782608699,103.94147826086956,439.6329503267005
-68.44627536231887,103.94147826086956,441.73675491510437
-56.566202898550756,103.94147826086956,443.8793483610194
-44.686130434782655,103.94147826086956,446.0542460304838
-32.806057971014525,103.94147826086956,448.25482262169555
-20.925985507246423,103.94147826086956,450.4743410147041
-9.045913043478294,103.94147826086956,452.70598160801154
2.834159420289808,103.94147826086956,454.9428720143368
14.71423188405791,103.94147826086956,457.17811698623444
26.59430434782604,103.94147826086956,459.4048284412576
38.47437681159414,103.94147826086956,461.61615545592036
50.35444927536227,103.94147826086956,463.80531409785317
62.23452173913037,103.94147826086956,465.9656169662473
74.1145942028985,103.94147826086956,468.0905023119546
85.9946666666666,103.94147826086956,470.1735626104417
97.8747391304347,103.94147826086956,472.2085724631765
109.7548115942028,103.94147826086956,474.1895157059524
121.63488405797096,103.94147826086956,476.1106116061077
133.51495652173907,103.94147826086956,477.96634003456444
145.39502898550717,103.94147826086956,479.7514655030768
157.27510144927527,103.94147826086956,481.4610599620184
169.15517391304343,103.94147826086956,483.0905242594368
181.03524637681153,103.94147826086956,484.63560816793284
192.91531884057963,103.94147826086956,486.0924288921567
204.79539130434773,103.94147826086956,487.4574879763324
216.67546376811583,103.94147826086956,488.72768653818565
228.555536231884,103.94147826086956,489.9003387629403
240.4356086956521,103.94147826086956,490.97318359862385
252.3156811594202,103.94147826086956,491.94439460175533
264.1957536231883,103.94147826086956,492.8125878905421
276.07582608695645,103.94147826086956,493.57682817095514
287.95589855072456,103.94147826086956,494.23663280944015
299.83597101449266,103.94147826086956,494.7919739345323
311.71604347826076,103.94147826086956,495.2432785582216
323.59611594202886,103.94147826086956,495.5914267165413
335.476188405797,103.94147826086956,495.8377476374751
347.3562608695651,103.94147826086956,495.9840139528716
359.2363333333332,103.94147826086956,496.03243397956754
371.1164057971013,103.94147826086956,495.98564210333467
382.9964782608694,103.94147826086956,495.8466873075197
394.8765507246375,103.94147826086956,495.6190198963317
406.7566231884056,103.94147826086956,495.3064764705885
418.63669565217384,103.94147826086956,494.9132632213457
430.51676811594194,103.94147826086956,494.4439376141547
442.39684057971004,103.94147826086956,493.90338854370657
454.27691304347815,103.94147826086956,493.29681504527593
466.15698550724625,103.94147826086956,492.6297036556674
478.03705797101435,103.94147826086956,491.9078045222439
489.91713043478245,103.94147826086956,491.1371063640702
501.79720289855055,103.94147826086956,490.3238103942033
513.6772753623186,103.94147826086956,489.4743033166826
525.5573478260869,103.94147826086956,488.5951295158058
537.437420289855,103.94147826086956,487.69296255878993
549.3174927536231,103.94147826086956,486.7745761359086
561.1975652173912,103.94147826086956,485.84681456464756
573.0776376811593,103.94147826086956,484.9165629863142
584.9577101449274,103.94147826086956,483.9907173848825
596.8377826086955,103.94147826086956,483.076154558623
608.7178550724636,103.94147826086956,482.1797021752762
620.5979275362317,103.94147826086956,481.30810904116436
632.478,103.94147826086956,480.4680157137026
-187.247,116.65017391304346,423.05902284850794
-175.3669275362319,116.65017391304346,424.55841680958275
-163.48685507246378,116.65017391304346,426.1442683051704
-151.60678260869568,116.65017391304346,427.81251701860026
-139.72671014492755,116.65017391304346,429.55874383681567
-127.84663768115945,116.65017391304346,431.3781900932776
-115.96656521739133,116.65017391304346,433.2657782894461
-104.08649275362322,116.65017391304346,435.2161342046055
-92.2064202898551,116.65017391304346,437.22361029775885
-80.32634782608699,116.65017391304346,439.2823102996876
-68.44627536231887,116.65017391304346,441.38611488809147
-56.566202898550756,116.65017391304346,443.5287083340065
-44.686130434782655,116.65017391304346,445.7036060034709
-32.806057971014525,116.65017391304346,447.90418259468265
-20.925985507246423,116.65017391304346,450.1237009876912
-9.045913043478294,116.65017391304346,452.35534158099864
2.834159420289808,116.65017391304346,454.5922319873239
14.71423188405791,116.65017391304346,456.82747695922154
26.59430434782604,116.65017391304346,459.0541884142447
38.47437681159414,116.65017391304346,461.26551542890746
50.35444927536227,116.65017391304346,463.45467407084027
62.23452173913037,116.65017391304346,465.6149769392344
74.1145942028985,116.65017391304346,467.7398622849417
85.9946666666666,116.65017391304346,469.8229225834288
97.8747391304347,116.65017391304346,471.8579324361636
109.7548115942028,116.65017391304346,473.8388756789395
121.63488405797096,116.65017391304346,475.7599715790948
133.51495652173907,116.65017391304346,477.61570000755154
145.39502898550717,116.65017391304346,479.4008254760639
157.27510144927527,116.65017391304346,481.1104199350055
169.15517391304343,116.65017391304346,482.7398842324239
181.03524637681153,116.65017391304346,484.28496814091994
192.91531884057963,116.65017391304346,485.7417888651438
204.79539130434773,116.65017391304346,487.1068479493195
216.67546376811583,116.65017391304346,488.37704651117275
228.555536231884,116.65017391304346,489.5496987359274
240.4356086956521,116.65017391304346,490.62254357161095
252.3156811594202,116.65017391304346,491.59375457474243
264.1957536231883,116.65017391304346,492.4619478635292
276.07582608695645,116.65017391304346,493.22618814394224
287.95589855072456,116.65017391304346,493.88599278242725
299.83597101449266,116.65017391304346,494.4413339075194
311.71604347826076,116.65017391304346,494.8926385312087
323.59611594202886,116.65017391304346,495.2407866895284
335.476188405797,116.65017391304346,495.4871076104622
347.3562608695651,116.65017391304346,495.6333739258587
359.2363333333332,116.65017391304346,495.68179395255464
371.1164057971013,116.65017391304346,495.63500207632177
382.9964782608694,116.65017391304346,495.4960472805068
394.8765507246375,116.65017391304346,495.2683798693188
406.7566231884056,116.65017391304346,494.9558364435756
418.63669565217384,116.65017391304346,494.5626231943328
430.51676811594194,116.65017391304346,494.0932975871418
442.39684057971004,116.65017391304346,493.55274851669367
454.27691304347815,116.65017391304346,492.94617501826303
466.15698550724625,116.65017391304346,492.2790636286545
478.03705797101435,116.65017391304346,491.557164495231
489.91713043478245,116.65017391304346,490.7864663370573
501.79720289855055,116.65017391304346,489.9731703671904
513.6772753623186,116.65017391304346,489.1236632896697
525.5573478260869,116.65017391304346,488.2444894887929
537.437420289855,116.65017391304346,487.34232253177703
549.3174927536231,116.65017391304346,486.4239361088957
561.1975652173912,116.65017391304346,485.49617453763466
573.0776376811593,116.65017391304346,484.5659229593013
584.9577101449274,116.65017391304346,483.6400773578696
596.8377826086955,116.65017391304346,482.7255145316101
608.7178550724636,116.65017391304346,481.8290621482633
620.5979275362317,116.65017391304346,480.95746901415146
632.478,116.65017391304346,480.1173756866897
-187.247,129.3588695652174,422.6368172579047
-175.3669275362319,129.3588695652174,424.1362112189795
-163.48685507246378,129.3588695652174,425.72206271456713
-151.60678260869568,129.3588695652174,427.390311427997
-139.72671014492755,129.3588695652174,429.1365382462124
-127.84663768115945,129.3588695652174,430.95598450267437
-115.96656521739133,129.3588695652174,432.8435726988428
-104.08649275362322,129.3588695652174,434.79392861400225
-92.2064202898551,129.3588695652174,436.8014047071556
-80.32634782608699,129.3588695652174,438.86010470908434
-68.44627536231887,129.3588695652174,440.9639092974882
-56.566202898550756,129.3588695652174,443.10650274340327
-44.686130434782655,129.3588695652174,445.28140041286764
-32.806057971014525,129.3588695652174,447.4819770040794
-20.925985507246423,129.3588695652174,449.70149539708797
-9.045913043478294,129.3588695652174,451.9331359903954
2.834159420289808,129.3588695652174,454.17002639672063
14.71423188405791,129.3588695652174,456.4052713686183
26.59430434782604,129.3588695652174,458.63198282364147
38.47437681159414,129.3588695652174,460.8433098383042
50.35444927536227,129.3588695652174,463.032468480237
62.23452173913037,129.3588695652174,465.19277134863114
74.1145942028985,129.3588695652174,467.31765669433844
85.9946666666666,129.3588695652174,469.40071699282555
97.8747391304347,129.3588695652174,471.43572684556034
109.7548115942028,129.3588695652174,473.4166700883362
121.63488405797096,129.3588695652174,475.3377659884915
133.51495652173907,129.3588695652174,477.1934944169483
145.39502898550717,129.3588695652174,478.97861988546066
157.27510144927527,129.3588695652174,480.68821434440224
169.15517391304343,129.3588695652174,482.31767864182063
181.03524637681153,129.3588695652174,483.8627625503167
192.91531884057963,129.3588695652174,485.31958327454055
204.79539130434773,129.3588695652174,486.68464235871625
216.67546376811583,129.3588695652174,487.9548409205695
228.555536231884,129.3588695652174,489.12749314532414
240.4356086956521,129.3588695652174,490.2003379810077
252.3156811594202,129.3588695652174,491.1715489841392
264.1957536231883,129.3588695652174,492.03974227292593
276.07582608695645,129.3588695652174,492.803982553339
287.95589855072456,129.3588695652174,493.463787191824
299.83597101449266,129.3588695652174,494.0191283169161
311.71604347826076,129.3588695652174,494.47043294060546
323.59611594202886,129.3588695652174,494.81858109892516
335.476188405797,129.3588695652174,495.06490201985895
347.3562608695651,129.3588695652174,495.2111683352554
359.2363333333332,129.3588695652174,495.2595883619514
371.1164057971013,129.3588695652174,495.2127964857185
382.9964782608694,129.3588695652174,495.07384168990353
394.8765507246375,129.3588695652174,494.8461742787155
406.7566231884056,129.3588695652174,494.53363085297235
418.63669565217384,129.3588695652174,494.14041760372953
430.51676811594194,129.3588695652174,493.67109199653856
442.39684057971004,129.3588695652174,493.1305429260904
454.27691304347815,129.3588695652174,492.5239694276598
466.15698550724625,129.3588695652174,491.85685803805126
478.03705797101435,129.3588695652174,491.13495890462775
489.91713043478245,129.3588695652174,490.364260746454
501.79720289855055,129.3588695652174,489.55096477658714
513.6772753623186,129.3588695652174,488.70145769906645
525.5573478260869,129.3588695652174,487.82228389818965
537.437420289855,129.3588695652174,486.9201169411738
549.3174927536231,129.3588695652174,486.00173051829245
561.1975652173912,129.3588695652174,485.0739689470314
573.0776376811593,129.3588695652174,484.14371736869805
584.9577101449274,129.3588695652174,483.21787176726633
596.8377826086955,129.3588695652174,482.30330894100683
608.7178550724636,129.3588695652174,481.40685655766003
620.5979275362317,129.3588695652174,480.5352634235482
632.478,129.3588695652174,479.69517009608643
-187.247,142.0675652173913,422.1492660081271
-175.3669275362319,142.0675652173913,423.6486599692019
-163.48685507246378,142.0675652173913,425.23451146478953
-151.60678260869568,142.0675652173913,426.9027601782194
-139.72671014492755,142.0675652173913,428.6489869964348
-127.84663768115945,142.0675652173913,430.4684332528968
-115.96656521739133,142.0675652173913,432.3560214490652
-104.08649275362322,142.0675652173913,434.30637736422466
-92.2064202898551,142.0675652173913,436.313853457378
-80.32634782608699,142.0675652173913,438.37255345930674
-68.44627536231887,142.0675652173913,440.4763580477106
-56.566202898550756,142.0675652173913,442.6189514936257
-44.686130434782655,142.0675652173913,444.79384916309004
-32.806057971014525,142.0675652173913,446.9944257543018
-20.925985507246423,142.0675652173913,449.2139441473104
-9.045913043478294,142.0675652173913,451.4455847406178
2.834159420289808,142.0675652173913,453.68247514694303
14.71423188405791,142.0675652173913,455.9177201188407
26.59430434782604,142.0675652173913,458.14443157386387
38.47437681159414,142.0675652173913,460.3557585885266
